Fasta headers,Reporter intensity corrected 0,Reporter intensity corrected 1,Reporter intensity corrected 2,Reporter intensity corrected 3,Reporter intensity corrected 4,Reporter intensity corrected 5
sp|P43121|MUC18_HUMAN Cell surface glycoprotein MUC18 OS=Homo sapiens OX=9606 GN=MCAM PE=1 SV=2,20.56151662,20.56012618,20.6090216,20.09024158,20.0337078,20.06739781
sp|P43155|CACP_HUMAN Carnitine O-acetyltransferase OS=Homo sapiens OX=9606 GN=CRAT PE=1 SV=5,19.46375819,19.4961227,19.54559717,19.54788587,19.42040933,19.60241556
sp|P43246|MSH2_HUMAN DNA mismatch repair protein Msh2 OS=Homo sapiens OX=9606 GN=MSH2 PE=1 SV=1,22.17930066,22.11932449,22.13845465,22.36065619,22.36518155,22.38908029
sp|P43251|BTD_HUMAN Biotinidase OS=Homo sapiens OX=9606 GN=BTD PE=1 SV=2,14.78127394,14.60365087,14.42497555,14.37683781,14.61687402,14.43212597
"sp|P43304|GPDM_HUMAN Glycerol-3-phosphate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=GPD2 PE=1 SV=3",22.75009378,22.77938205,22.73473507,22.70786134,22.69400546,22.7204237
sp|P43307|SSRA_HUMAN Translocon-associated protein subunit alpha OS=Homo sapiens OX=9606 GN=SSR1 PE=1 SV=3,21.87960511,21.84611683,21.83964808,21.65765717,21.73805854,21.69276241
sp|P43353|AL3B1_HUMAN Aldehyde dehydrogenase family 3 member B1 OS=Homo sapiens OX=9606 GN=ALDH3B1 PE=1 SV=1,18.27753772,18.22430277,18.24208666,16.81162847,16.93323832,16.96747193
sp|P43362|MAGA9_HUMAN Melanoma-associated antigen 9 OS=Homo sapiens OX=9606 GN=MAGEA9 PE=1 SV=1,18.08223351,17.93072066,18.01929485,18.12870035,18.18368877,18.09567832
sp|P43378|PTN9_HUMAN Tyrosine-protein phosphatase non-receptor type 9 OS=Homo sapiens OX=9606 GN=PTPN9 PE=1 SV=1,15.99217536,16.21287728,16.04736801,15.70811971,15.5919983,15.49364145
sp|P43487|RANG_HUMAN Ran-specific GTPase-activating protein OS=Homo sapiens OX=9606 GN=RANBP1 PE=1 SV=1,22.47709348,22.40297048,22.38694059,22.23788147,22.2578177,22.25568049
sp|P43490|NAMPT_HUMAN Nicotinamide phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=NAMPT PE=1 SV=1,22.32423473,22.2392766,22.34931947,24.33956264,24.2132166,24.29199538
sp|P43686|PRS6B_HUMAN 26S proteasome regulatory subunit 6B OS=Homo sapiens OX=9606 GN=PSMC4 PE=1 SV=2,23.16890537,23.13375992,23.19959486,23.47252713,23.30816098,23.42556252
"sp|P43897|EFTS_HUMAN Elongation factor Ts, mitochondrial OS=Homo sapiens OX=9606 GN=TSFM PE=1 SV=2",21.4178452,21.47252654,21.44760248,20.8322615,20.83178315,20.82999284
sp|P45877|PPIC_HUMAN Peptidyl-prolyl cis-trans isomerase C OS=Homo sapiens OX=9606 GN=PPIC PE=1 SV=1,20.93087197,20.82864411,20.88466284,19.2536004,19.38966525,19.35686571
sp|P45880|VDAC2_HUMAN Voltage-dependent anion-selective channel protein 2 OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=2,23.84537077,24.06921633,23.87570383,23.47865626,23.43505423,23.47392827
"sp|P45954|ACDSB_HUMAN Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADSB PE=1 SV=1",21.24804821,21.33654499,21.37908416,20.86117146,20.63966415,20.75069672
sp|P45973|CBX5_HUMAN Chromobox protein homolog 5 OS=Homo sapiens OX=9606 GN=CBX5 PE=1 SV=1,20.9376362,21.13962754,20.99858795,20.24417768,20.13684047,20.13275904
sp|P45974|UBP5_HUMAN Ubiquitin carboxyl-terminal hydrolase 5 OS=Homo sapiens OX=9606 GN=USP5 PE=1 SV=2,22.82074872,22.70565252,22.81437253,22.99453697,22.88335685,23.00101184
sp|P45983|MK08_HUMAN Mitogen-activated protein kinase 8 OS=Homo sapiens OX=9606 GN=MAPK8 PE=1 SV=2,16.02037881,15.99679341,15.96354904,16.42378239,16.05476949,16.22565457
sp|P45984|MK09_HUMAN Mitogen-activated protein kinase 9 OS=Homo sapiens OX=9606 GN=MAPK9 PE=1 SV=2,19.14488374,19.00448358,19.17018576,18.94734828,18.936419,19.00641655
sp|P45985|MP2K4_HUMAN Dual specificity mitogen-activated protein kinase kinase 4 OS=Homo sapiens OX=9606 GN=MAP2K4 PE=1 SV=1,18.23609714,18.15852154,18.36240224,18.4424376,18.41571517,18.47877891
sp|P46013|KI67_HUMAN Proliferation marker protein Ki-67 OS=Homo sapiens OX=9606 GN=MKI67 PE=1 SV=2,23.80199904,23.88785567,23.87279728,24.29581834,24.35630606,24.33660004
"sp|P46019|KPB2_HUMAN Phosphorylase b kinase regulatory subunit alpha, liver isoform OS=Homo sapiens OX=9606 GN=PHKA2 PE=1 SV=1",15.74617855,16.13802306,15.89399428,15.90159458,15.77349165,15.92255199
sp|P46060|RAGP1_HUMAN Ran GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=RANGAP1 PE=1 SV=1,23.2962676,23.31194305,23.29072282,23.5482387,23.60763675,23.60156831
sp|P46063|RECQ1_HUMAN ATP-dependent DNA helicase Q1 OS=Homo sapiens OX=9606 GN=RECQL PE=1 SV=3,23.23257454,23.40956494,23.50036113,22.34086111,22.426013,22.34002589
sp|P46087|NOP2_HUMAN Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase OS=Homo sapiens OX=9606 GN=NOP2 PE=1 SV=2,22.58407224,22.61377034,22.41421618,22.60053996,22.63119457,22.48928999
sp|P46100|ATRX_HUMAN Transcriptional regulator ATRX OS=Homo sapiens OX=9606 GN=ATRX PE=1 SV=5,19.21801451,19.29134381,19.29136254,19.14538121,19.1587288,19.13235439
sp|P46108|CRK_HUMAN Adapter molecule crk OS=Homo sapiens OX=9606 GN=CRK PE=1 SV=2,21.10122164,21.02576356,21.10123882,21.41186449,21.38749932,21.45023346
sp|P46109|CRKL_HUMAN Crk-like protein OS=Homo sapiens OX=9606 GN=CRKL PE=1 SV=1,21.524871,21.43548268,21.47560637,21.52253444,21.45051065,21.50570895
"sp|P46199|IF2M_HUMAN Translation initiation factor IF-2, mitochondrial OS=Homo sapiens OX=9606 GN=MTIF2 PE=1 SV=2",20.25736446,20.2310207,20.23163954,20.09109796,20.1792346,20.12230304
sp|P46379|BAG6_HUMAN Large proline-rich protein BAG6 OS=Homo sapiens OX=9606 GN=BAG6 PE=1 SV=2,20.8120476,20.82825572,20.88412815,21.74308049,21.55915501,21.62450953
sp|P46734|MP2K3_HUMAN Dual specificity mitogen-activated protein kinase kinase 3 OS=Homo sapiens OX=9606 GN=MAP2K3 PE=1 SV=2,20.00370717,19.93193926,20.02840418,21.17119802,21.19577368,21.12946971
sp|P46736|BRCC3_HUMAN Lys-63-specific deubiquitinase BRCC36 OS=Homo sapiens OX=9606 GN=BRCC3 PE=1 SV=2,18.6371399,19.05243404,18.69793313,18.23956729,17.97138584,18.01662096
sp|P46777|RL5_HUMAN 60S ribosomal protein L5 OS=Homo sapiens OX=9606 GN=RPL5 PE=1 SV=3,24.15789491,24.11961988,24.16329988,24.07157318,23.90102247,23.93709131
sp|P46778|RL21_HUMAN 60S ribosomal protein L21 OS=Homo sapiens OX=9606 GN=RPL21 PE=1 SV=2,23.0831248,22.98999548,23.07729772,22.90401417,22.75024787,22.72966816
sp|P46779|RL28_HUMAN 60S ribosomal protein L28 OS=Homo sapiens OX=9606 GN=RPL28 PE=1 SV=3,23.20579297,23.09222683,23.13146027,22.79829098,22.93818471,22.73949749
sp|P46821|MAP1B_HUMAN Microtubule-associated protein 1B OS=Homo sapiens OX=9606 GN=MAP1B PE=1 SV=2,23.80259473,23.6866578,23.81561492,24.18787853,24.23115495,24.19884702
sp|P46926|GNPI1_HUMAN Glucosamine-6-phosphate isomerase 1 OS=Homo sapiens OX=9606 GN=GNPDA1 PE=1 SV=1,21.89694005,21.93393513,21.90388424,22.08830744,22.01839585,22.08431089
sp|P46934|NEDD4_HUMAN E3 ubiquitin-protein ligase NEDD4 OS=Homo sapiens OX=9606 GN=NEDD4 PE=1 SV=4,19.34907911,19.12556656,19.311725,18.57773378,18.50874114,18.56853373
sp|P46937|YAP1_HUMAN Transcriptional coactivator YAP1 OS=Homo sapiens OX=9606 GN=YAP1 PE=1 SV=2,20.02416452,20.0068558,20.09457313,20.57506472,20.54048741,20.53637075
sp|P46939|UTRO_HUMAN Utrophin OS=Homo sapiens OX=9606 GN=UTRN PE=1 SV=2,23.01647065,22.96516468,23.02175956,23.07566073,23.11409461,23.1196032
sp|P46940|IQGA1_HUMAN Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens OX=9606 GN=IQGAP1 PE=1 SV=1,26.00006918,25.91267134,26.03308348,25.69639085,25.65174911,25.72798574
sp|P46976|GLYG_HUMAN Glycogenin-1 OS=Homo sapiens OX=9606 GN=GYG1 PE=1 SV=4,20.07489534,20.02889332,20.10794163,20.26162175,20.15791366,20.18419281
sp|P46977|STT3A_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Homo sapiens OX=9606 GN=STT3A PE=1 SV=2,22.74502477,22.6858761,22.70048421,22.15673764,22.0812783,22.11548865
sp|P47224|MSS4_HUMAN Guanine nucleotide exchange factor MSS4 OS=Homo sapiens OX=9606 GN=RABIF PE=1 SV=2,16.88714448,16.45985299,16.78424956,16.98210062,16.83554031,16.77053215
sp|P47712|PA24A_HUMAN Cytosolic phospholipase A2 OS=Homo sapiens OX=9606 GN=PLA2G4A PE=1 SV=2,18.02754942,17.87481109,17.92531649,17.27769308,17.04344704,16.98145811
sp|P47755|CAZA2_HUMAN F-actin-capping protein subunit alpha-2 OS=Homo sapiens OX=9606 GN=CAPZA2 PE=1 SV=3,21.37152667,21.33608799,21.26998531,21.57953497,21.51684124,21.48446089
"sp|P47813|IF1AX_HUMAN Eukaryotic translation initiation factor 1A, X-chromosomal OS=Homo sapiens OX=9606 GN=EIF1AX PE=1 SV=2",21.54382585,21.82453768,21.62067516,21.52654198,21.41473237,21.40088695
sp|P47895|AL1A3_HUMAN Aldehyde dehydrogenase family 1 member A3 OS=Homo sapiens OX=9606 GN=ALDH1A3 PE=1 SV=2,20.62102284,20.55088232,20.60521188,20.56710476,20.51348841,20.13088281
sp|P47897|SYQ_HUMAN Glutamine--tRNA ligase OS=Homo sapiens OX=9606 GN=QARS PE=1 SV=1,22.8061853,22.71697867,22.80137188,23.36741802,23.43152929,23.37006737
sp|P47974|TISD_HUMAN mRNA decay activator protein ZFP36L2 OS=Homo sapiens OX=9606 GN=ZFP36L2 PE=1 SV=3,19.11292142,18.93234797,19.12649998,17.44016653,17.42393163,17.4200263
"sp|P47985|UCRI_HUMAN Cytochrome b-c1 complex subunit Rieske, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRFS1 PE=1 SV=2",22.59152554,22.51145248,22.39083513,21.50697872,21.60949915,21.51316696
sp|P47989|XDH_HUMAN Xanthine dehydrogenase/oxidase OS=Homo sapiens OX=9606 GN=XDH PE=1 SV=4,12.27907015,12.60629523,12.41449496,11.84331612,12.18899898,12.89464097
"sp|P48047|ATPO_HUMAN ATP synthase subunit O, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PO PE=1 SV=1",23.10512611,23.35641814,23.23133647,22.35899868,22.23889248,22.44712164
sp|P48059|LIMS1_HUMAN LIM and senescent cell antigen-like-containing domain protein 1 OS=Homo sapiens OX=9606 GN=LIMS1 PE=1 SV=4,21.45865027,21.509743,21.39859479,20.45651002,20.54130678,20.54207545
sp|P48060|GLIP1_HUMAN Glioma pathogenesis-related protein 1 OS=Homo sapiens OX=9606 GN=GLIPR1 PE=1 SV=3,17.3995559,18.24033804,17.56871527,17.74709045,17.77500236,17.83190545
sp|P48147|PPCE_HUMAN Prolyl endopeptidase OS=Homo sapiens OX=9606 GN=PREP PE=1 SV=2,22.96373746,22.92618733,22.98500316,22.56961669,22.48856377,22.53528068
sp|P48163|MAOX_HUMAN NADP-dependent malic enzyme OS=Homo sapiens OX=9606 GN=ME1 PE=1 SV=1,21.6166071,21.59456958,21.67947412,20.21450127,20.16727842,20.16973385
sp|P48200|IREB2_HUMAN Iron-responsive element-binding protein 2 OS=Homo sapiens OX=9606 GN=IREB2 PE=1 SV=4,19.46356551,19.35026474,19.40893734,19.75016938,19.82709955,19.76386942
sp|P48426|PI42A_HUMAN Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha OS=Homo sapiens OX=9606 GN=PIP4K2A PE=1 SV=2,19.57376325,19.55579082,19.57684832,20.35653845,20.3771399,20.43036505
sp|P48444|COPD_HUMAN Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 PE=1 SV=1,23.72663651,23.63874254,23.69863702,24.06200976,24.14787061,24.10995867
sp|P48449|ERG7_HUMAN Lanosterol synthase OS=Homo sapiens OX=9606 GN=LSS PE=1 SV=1,22.16909853,22.20055554,22.15233981,21.39270053,21.3635149,21.4217474
sp|P48454|PP2BC_HUMAN Serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform OS=Homo sapiens OX=9606 GN=PPP3CC PE=1 SV=3,17.25240755,17.18538833,17.33430262,16.74941156,16.78859668,16.85334938
sp|P48506|GSH1_HUMAN Glutamate--cysteine ligase catalytic subunit OS=Homo sapiens OX=9606 GN=GCLC PE=1 SV=2,23.20275957,23.21238357,23.15576799,20.63021663,20.69540693,20.69771355
sp|P48507|GSH0_HUMAN Glutamate--cysteine ligase regulatory subunit OS=Homo sapiens OX=9606 GN=GCLM PE=1 SV=1,21.73490361,21.78719669,21.76937661,21.8075666,21.81894924,21.81614518
sp|P48553|TPC10_HUMAN Trafficking protein particle complex subunit 10 OS=Homo sapiens OX=9606 GN=TRAPPC10 PE=1 SV=2,18.452942,18.43239329,18.41509721,17.65286576,17.72090927,17.67413658
sp|P48634|PRC2A_HUMAN Protein PRRC2A OS=Homo sapiens OX=9606 GN=PRRC2A PE=1 SV=3,20.1350829,20.11042528,20.21270556,20.76182249,20.77881194,20.72335347
sp|P48637|GSHB_HUMAN Glutathione synthetase OS=Homo sapiens OX=9606 GN=GSS PE=1 SV=1,22.23986368,22.20702123,22.26051339,22.83108509,22.84538644,22.84752616
sp|P48643|TCPE_HUMAN T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1,24.853508,24.84611877,24.85029297,24.91569927,24.94273474,24.95051329
sp|P48651|PTSS1_HUMAN Phosphatidylserine synthase 1 OS=Homo sapiens OX=9606 GN=PTDSS1 PE=1 SV=1,15.06320526,15.1862647,15.04805802,15.08320318,15.03837619,15.19660522
sp|P48681|NEST_HUMAN Nestin OS=Homo sapiens OX=9606 GN=NES PE=1 SV=2,15.59962615,15.49339327,15.66000953,18.12210713,18.15996543,18.13494489
sp|P48723|HSP13_HUMAN Heat shock 70 kDa protein 13 OS=Homo sapiens OX=9606 GN=HSPA13 PE=1 SV=1,20.06999394,19.96130141,19.99730927,19.77984917,19.86536595,19.89430989
sp|P48729|KC1A_HUMAN Casein kinase I isoform alpha OS=Homo sapiens OX=9606 GN=CSNK1A1 PE=1 SV=2,21.68616393,21.64458261,21.59439675,21.20916217,21.2686602,21.23609734
"sp|P48735|IDHP_HUMAN Isocitrate dehydrogenase [NADP], mitochondrial OS=Homo sapiens OX=9606 GN=IDH2 PE=1 SV=2",22.38826106,22.55019953,22.38028211,20.99449835,20.94245776,20.82364381
sp|P48739|PIPNB_HUMAN Phosphatidylinositol transfer protein beta isoform OS=Homo sapiens OX=9606 GN=PITPNB PE=1 SV=2,22.83186588,22.79597879,22.86102735,22.61858689,22.65599073,22.6353054
sp|P48960|CD97_HUMAN CD97 antigen OS=Homo sapiens OX=9606 GN=CD97 PE=1 SV=4,20.79254433,20.94201928,20.92924292,23.13891841,23.25590151,23.2219486
sp|P49069|CAMLG_HUMAN Calcium signal-modulating cyclophilin ligand OS=Homo sapiens OX=9606 GN=CAMLG PE=1 SV=1,18.04377887,18.01177695,18.06971464,17.40839172,17.45532769,17.38781859
sp|P49116|NR2C2_HUMAN Nuclear receptor subfamily 2 group C member 2 OS=Homo sapiens OX=9606 GN=NR2C2 PE=1 SV=1,14.76314061,15.19829869,15.17145114,15.38258884,15.18500851,15.2783191
sp|P49137|MAPK2_HUMAN MAP kinase-activated protein kinase 2 OS=Homo sapiens OX=9606 GN=MAPKAPK2 PE=1 SV=1,21.27876399,21.17390167,21.19520393,21.33093193,21.34538598,21.35872195
sp|P49184|DNSL1_HUMAN Deoxyribonuclease-1-like 1 OS=Homo sapiens OX=9606 GN=DNASE1L1 PE=1 SV=1,12.52536295,12.53916947,12.6991875,12.66494247,12.52327831,12.5279991
sp|P49189|AL9A1_HUMAN 4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH9A1 PE=1 SV=3,23.57054094,23.71053928,23.59839537,23.24190148,23.28352541,23.27831088
sp|P49207|RL34_HUMAN 60S ribosomal protein L34 OS=Homo sapiens OX=9606 GN=RPL34 PE=1 SV=3,23.34915442,23.38144198,23.34649359,23.39825238,23.05350368,23.13047259
sp|P49247|RPIA_HUMAN Ribose-5-phosphate isomerase OS=Homo sapiens OX=9606 GN=RPIA PE=1 SV=3,17.1367402,17.60218726,17.24412759,17.82444493,17.85169276,17.89580918
sp|P49257|LMAN1_HUMAN Protein ERGIC-53 OS=Homo sapiens OX=9606 GN=LMAN1 PE=1 SV=2,21.88722798,21.88678203,21.9585764,21.29819884,21.31553398,21.3141475
sp|P49321|NASP_HUMAN Nuclear autoantigenic sperm protein OS=Homo sapiens OX=9606 GN=NASP PE=1 SV=2,23.01842585,22.85909673,22.94406008,23.21184943,23.12302843,23.23731595
sp|P49327|FAS_HUMAN Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=3,25.47545666,25.50829903,25.489929,25.31479599,25.26660455,25.301568
sp|P49336|CDK8_HUMAN Cyclin-dependent kinase 8 OS=Homo sapiens OX=9606 GN=CDK8 PE=1 SV=1,17.09442894,16.92892146,16.98826814,16.81917988,16.98305524,16.74110454
sp|P49354|FNTA_HUMAN Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha OS=Homo sapiens OX=9606 GN=FNTA PE=1 SV=1,20.00574693,19.94230929,19.98679405,19.57613452,19.42815263,19.62501304
sp|P49366|DHYS_HUMAN Deoxyhypusine synthase OS=Homo sapiens OX=9606 GN=DHPS PE=1 SV=1,19.95724143,19.8359512,19.91889559,21.74484284,21.71051979,21.72499969
sp|P49368|TCPG_HUMAN T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=4,24.64883617,24.69160881,24.66684799,24.59614381,24.54049951,24.63082383
"sp|P49406|RM19_HUMAN 39S ribosomal protein L19, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL19 PE=1 SV=2",20.70440321,20.69611184,20.69010556,20.44966914,20.34160066,20.47123427
sp|P49407|ARRB1_HUMAN Beta-arrestin-1 OS=Homo sapiens OX=9606 GN=ARRB1 PE=1 SV=2,11.77374202,12.02285987,11.81026411,12.0503659,12.44262877,11.81243344
"sp|P49411|EFTU_HUMAN Elongation factor Tu, mitochondrial OS=Homo sapiens OX=9606 GN=TUFM PE=1 SV=2",24.33953814,24.4200508,24.40894625,24.24315688,24.29632686,24.27749624
sp|P49419|AL7A1_HUMAN Alpha-aminoadipic semialdehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH7A1 PE=1 SV=5,23.74458392,23.79411332,23.75755182,22.87930965,22.9279158,22.8419189
sp|P49427|UB2R1_HUMAN Ubiquitin-conjugating enzyme E2 R1 OS=Homo sapiens OX=9606 GN=CDC34 PE=1 SV=2,17.91280237,17.85301851,17.80691171,18.66496527,18.66316095,18.68293443
sp|P49441|INPP_HUMAN Inositol polyphosphate 1-phosphatase OS=Homo sapiens OX=9606 GN=INPP1 PE=1 SV=1,19.98277962,19.87961941,19.87565912,19.67587289,19.72000796,19.776652
sp|P49454|CENPF_HUMAN Centromere protein F OS=Homo sapiens OX=9606 GN=CENPF PE=1 SV=3,21.78362118,21.80809029,21.78495473,22.07102085,22.16192167,22.13933544
sp|P49458|SRP09_HUMAN Signal recognition particle 9 kDa protein OS=Homo sapiens OX=9606 GN=SRP9 PE=1 SV=2,22.68229964,23.00544512,22.77721547,22.33368295,22.28910244,22.37799612
sp|P49585|PCY1A_HUMAN Choline-phosphate cytidylyltransferase A OS=Homo sapiens OX=9606 GN=PCYT1A PE=1 SV=2,21.45203782,21.49273276,21.43069377,21.50244535,21.41351215,21.48123755
"sp|P49588|SYAC_HUMAN Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=AARS PE=1 SV=2",23.83790843,23.76434042,23.86155551,23.47392889,23.50937468,23.45871073
"sp|P49589|SYCC_HUMAN Cysteine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=CARS PE=1 SV=3",22.8308761,22.75151359,22.83086729,23.35023111,23.4053413,23.35972958
sp|P49593|PPM1F_HUMAN Protein phosphatase 1F OS=Homo sapiens OX=9606 GN=PPM1F PE=1 SV=3,19.84894657,19.76840174,19.83327507,20.39444935,20.30617833,20.35319292
sp|P49642|PRI1_HUMAN DNA primase small subunit OS=Homo sapiens OX=9606 GN=PRIM1 PE=1 SV=1,19.33506602,19.21222434,19.40048161,20.29395458,20.26085642,20.27408297
sp|P49643|PRI2_HUMAN DNA primase large subunit OS=Homo sapiens OX=9606 GN=PRIM2 PE=1 SV=2,19.94252306,19.90322144,19.98900566,20.8709983,20.93174177,20.95332693
sp|P49662|CASP4_HUMAN Caspase-4 OS=Homo sapiens OX=9606 GN=CASP4 PE=1 SV=1,19.31117388,19.22990433,19.26097009,18.58240496,18.38602705,18.5814925
sp|P49674|KC1E_HUMAN Casein kinase I isoform epsilon OS=Homo sapiens OX=9606 GN=CSNK1E PE=1 SV=1,14.72071256,14.63625274,14.70684149,14.24111488,14.51819928,14.48017509
sp|P49720|PSB3_HUMAN Proteasome subunit beta type-3 OS=Homo sapiens OX=9606 GN=PSMB3 PE=1 SV=2,21.84787006,21.81586301,21.85572285,22.09348561,21.93619905,22.03521934
sp|P49721|PSB2_HUMAN Proteasome subunit beta type-2 OS=Homo sapiens OX=9606 GN=PSMB2 PE=1 SV=1,21.31077766,21.74061117,21.33687852,21.44422621,21.47389391,21.51674277
sp|P49736|MCM2_HUMAN DNA replication licensing factor MCM2 OS=Homo sapiens OX=9606 GN=MCM2 PE=1 SV=4,23.40899335,23.48591834,23.4209279,23.18662472,23.26258466,23.25615465
"sp|P49748|ACADV_HUMAN Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1",24.26396408,24.25622362,24.26174324,23.85012328,23.90976529,23.8851866
sp|P49750|YLPM1_HUMAN YLP motif-containing protein 1 OS=Homo sapiens OX=9606 GN=YLPM1 PE=1 SV=4,21.81358703,21.79782785,21.83856051,21.96849886,21.93243466,21.91941956
sp|P49754|VPS41_HUMAN Vacuolar protein sorting-associated protein 41 homolog OS=Homo sapiens OX=9606 GN=VPS41 PE=1 SV=3,18.61213858,18.64976358,18.6601761,17.22436731,17.00045202,17.1575797
sp|P49755|TMEDA_HUMAN Transmembrane emp24 domain-containing protein 10 OS=Homo sapiens OX=9606 GN=TMED10 PE=1 SV=2,21.84544251,21.79455452,21.81414769,21.61417314,21.63487599,21.66023309
sp|P49756|RBM25_HUMAN RNA-binding protein 25 OS=Homo sapiens OX=9606 GN=RBM25 PE=1 SV=3,22.21408175,22.3117497,22.24258901,22.53109696,22.53976068,22.56026641
sp|P49757|NUMB_HUMAN Protein numb homolog OS=Homo sapiens OX=9606 GN=NUMB PE=1 SV=2,19.22836007,19.35268922,19.35342673,19.45088335,19.53960022,19.36980167
sp|P49759|CLK1_HUMAN Dual specificity protein kinase CLK1 OS=Homo sapiens OX=9606 GN=CLK1 PE=1 SV=2,16.66811256,16.69593344,16.73919316,16.69535533,16.46776642,16.45727809
sp|P49761|CLK3_HUMAN Dual specificity protein kinase CLK3 OS=Homo sapiens OX=9606 GN=CLK3 PE=1 SV=3,17.45322822,17.48593389,17.68926313,17.78978032,17.76575919,17.76116435
sp|P49768|PSN1_HUMAN Presenilin-1 OS=Homo sapiens OX=9606 GN=PSEN1 PE=1 SV=1,16.91584483,16.96696591,16.97086355,16.8186496,16.74427155,16.83176041
sp|P49770|EI2BB_HUMAN Translation initiation factor eIF-2B subunit beta OS=Homo sapiens OX=9606 GN=EIF2B2 PE=1 SV=3,20.45228281,20.36508594,20.39056252,20.88649551,20.8197068,20.86950131
sp|P49773|HINT1_HUMAN Histidine triad nucleotide-binding protein 1 OS=Homo sapiens OX=9606 GN=HINT1 PE=1 SV=2,22.35576743,22.95130809,22.38520422,21.94829212,22.09998534,22.08519075
sp|P49788|TIG1_HUMAN Retinoic acid receptor responder protein 1 OS=Homo sapiens OX=9606 GN=RARRES1 PE=1 SV=2,17.49433458,17.44761811,17.56273661,18.10712773,16.47060693,16.92015207
sp|P49789|FHIT_HUMAN Bis(5-adenosyl)-triphosphatase OS=Homo sapiens OX=9606 GN=FHIT PE=1 SV=3,16.51638437,16.62242041,16.53375229,16.92041816,16.94667076,17.02871917
sp|P49790|NU153_HUMAN Nuclear pore complex protein Nup153 OS=Homo sapiens OX=9606 GN=NUP153 PE=1 SV=2,22.0806764,22.09775663,22.08252402,22.68307609,22.74735684,22.72520216
sp|P49792|RBP2_HUMAN E3 SUMO-protein ligase RanBP2 OS=Homo sapiens OX=9606 GN=RANBP2 PE=1 SV=2,23.98536039,23.97141664,23.9788266,23.77791216,23.87113331,23.83176407
sp|P49795|RGS19_HUMAN Regulator of G-protein signaling 19 OS=Homo sapiens OX=9606 GN=RGS19 PE=1 SV=1,17.79189944,17.69695712,17.69892176,17.76558614,17.46536525,17.49695215
sp|P49796|RGS3_HUMAN Regulator of G-protein signaling 3 OS=Homo sapiens OX=9606 GN=RGS3 PE=1 SV=2,14.45225311,14.62381916,14.67436554,15.43076272,15.33369718,15.35928214
sp|P49815|TSC2_HUMAN Tuberin OS=Homo sapiens OX=9606 GN=TSC2 PE=1 SV=2,18.18397128,18.10689215,18.13926096,18.29970829,18.36284529,18.36544183
sp|P49840|GSK3A_HUMAN Glycogen synthase kinase-3 alpha OS=Homo sapiens OX=9606 GN=GSK3A PE=1 SV=2,21.11415944,21.21965497,21.17839345,21.21432468,21.19738688,21.18503796
sp|P49841|GSK3B_HUMAN Glycogen synthase kinase-3 beta OS=Homo sapiens OX=9606 GN=GSK3B PE=1 SV=2,20.48555133,20.57181066,20.52054843,19.56261435,19.57811309,19.52688254
sp|P49888|ST1E1_HUMAN Estrogen sulfotransferase OS=Homo sapiens OX=9606 GN=SULT1E1 PE=1 SV=1,14.21696716,13.97076499,13.97084038,11.93917038,11.42603022,11.41232759
sp|P49902|5NTC_HUMAN Cytosolic purine 5-nucleotidase OS=Homo sapiens OX=9606 GN=NT5C2 PE=1 SV=1,19.66151672,19.71011816,19.7497708,20.22638274,20.19144155,20.10248736
